ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME
RST,"Rochester, MN",RSW,"Fort Myers, FL"
RST,"Rochester, MN",MSP,"Minneapolis, MN"
RSW,"Fort Myers, FL",SEA,"Seattle, WA"
RSW,"Fort Myers, FL",SEA,"Seattle, WA"
RSW,"Fort Myers, FL",BWI,"Baltimore, MD"
RSW,"Fort Myers, FL",MKE,"Milwaukee, WI"
RSW,"Fort Myers, FL",IND,"Indianapolis, IN"
RSW,"Fort Myers, FL",DAL,"Dallas, TX"
RSW,"Fort Myers, FL",HOU,"Houston, TX"
RSW,"Fort Myers, FL",PIT,"Pittsburgh, PA"
RSW,"Fort Myers, FL",BDL,"Hartford, CT"
RSW,"Fort Myers, FL",ATL,"Atlanta, GA"
RSW,"Fort Myers, FL",MDW,"Chicago, IL"
RSW,"Fort Myers, FL",MCI,"Kansas City, MO"
RSW,"Fort Myers, FL",MCO,"Orlando, FL"
RSW,"Fort Myers, FL",SDF,"Louisville, KY"
RSW,"Fort Myers, FL",BUF,"Buffalo, NY"
RSW,"Fort Myers, FL",ORD,"Chicago, IL"
RSW,"Fort Myers, FL",STL,"St. Louis, MO"
RSW,"Fort Myers, FL",CMH,"Columbus, OH"
RSW,"Fort Myers, FL",TPA,"Tampa, FL"
RSW,"Fort Myers, FL",DEN,"Denver, CO"
RSW,"Fort Myers, FL",BWI,"Baltimore, MD"
RSW,"Fort Myers, FL",MKE,"Milwaukee, WI"
RSW,"Fort Myers, FL",IND,"Indianapolis, IN"
RSW,"Fort Myers, FL",DAL,"Dallas, TX"
RSW,"Fort Myers, FL",HOU,"Houston, TX"
RSW,"Fort Myers, FL",PVD,"Providence, RI"
RSW,"Fort Myers, FL",PIT,"Pittsburgh, PA"
RSW,"Fort Myers, FL",BDL,"Hartford, CT"
RSW,"Fort Myers, FL",BNA,"Nashville, TN"
RSW,"Fort Myers, FL",ATL,"Atlanta, GA"
RSW,"Fort Myers, FL",FLL,"Fort Lauderdale, FL"
RSW,"Fort Myers, FL",MDW,"Chicago, IL"
RSW,"Fort Myers, FL",MCI,"Kansas City, MO"
RSW,"Fort Myers, FL",DCA,"Washington, DC"
RSW,"Fort Myers, FL",ROC,"Rochester, NY"
RSW,"Fort Myers, FL",SDF,"Louisville, KY"
RSW,"Fort Myers, FL",GRR,"Grand Rapids, MI"
RSW,"Fort Myers, FL",ALB,"Albany, NY"
RSW,"Fort Myers, FL",MKE,"Milwaukee, WI"
RSW,"Fort Myers, FL",IND,"Indianapolis, IN"
RSW,"Fort Myers, FL",DAL,"Dallas, TX"
RSW,"Fort Myers, FL",BNA,"Nashville, TN"
RSW,"Fort Myers, FL",MDW,"Chicago, IL"
RSW,"Fort Myers, FL",MCI,"Kansas City, MO"
RSW,"Fort Myers, FL",MCO,"Orlando, FL"
RSW,"Fort Myers, FL",SDF,"Louisville, KY"
RSW,"Fort Myers, FL",CLE,"Cleveland, OH"
RSW,"Fort Myers, FL",ORD,"Chicago, IL"
RSW,"Fort Myers, FL",IAH,"Houston, TX"
RSW,"Fort Myers, FL",EWR,"Newark, NJ"
RSW,"Fort Myers, FL",DEN,"Denver, CO"
RSW,"Fort Myers, FL",IAD,"Washington, DC"
RSW,"Fort Myers, FL",LAX,"Los Angeles, CA"
RSW,"Fort Myers, FL",SFO,"San Francisco, CA"
RSW,"Fort Myers, FL",CLE,"Cleveland, OH"
RSW,"Fort Myers, FL",IAH,"Houston, TX"
RSW,"Fort Myers, FL",EWR,"Newark, NJ"
RSW,"Fort Myers, FL",CMH,"Columbus, OH"
RSW,"Fort Myers, FL",MKE,"Milwaukee, WI"
RSW,"Fort Myers, FL",IND,"Indianapolis, IN"
RSW,"Fort Myers, FL",PIT,"Pittsburgh, PA"
RSW,"Fort Myers, FL",CMH,"Columbus, OH"
RSW,"Fort Myers, FL",MKE,"Milwaukee, WI"
RSW,"Fort Myers, FL",IND,"Indianapolis, IN"
RSW,"Fort Myers, FL",PIT,"Pittsburgh, PA"
RSW,"Fort Myers, FL",IAH,"Houston, TX"
RSW,"Fort Myers, FL",IAD,"Washington, DC"
RSW,"Fort Myers, FL",ANC,"Anchorage, AK"
RSW,"Fort Myers, FL",DOV,"Dover, DE"
RSW,"Fort Myers, FL",RSW,"Fort Myers, FL"
RSW,"Fort Myers, FL",SHV,"Shreveport, LA"
RSW,"Fort Myers, FL",MQY,"Smyrna, TN"
RSW,"Fort Myers, FL",SUS,"St. Louis, MO"
RSW,"Fort Myers, FL",ORD,"Chicago, IL"
RSW,"Fort Myers, FL",MSP,"Minneapolis, MN"
RSW,"Fort Myers, FL",CLT,"Charlotte, NC"
RSW,"Fort Myers, FL",DFW,"Dallas/Fort Worth, TX"
RSW,"Fort Myers, FL",EYW,"Key West, FL"
RSW,"Fort Myers, FL",PHL,"Philadelphia, PA"
RSW,"Fort Myers, FL",DCA,"Washington, DC"
RSW,"Fort Myers, FL",CLT,"Charlotte, NC"
RSW,"Fort Myers, FL",PHL,"Philadelphia, PA"
RSW,"Fort Myers, FL",CLT,"Charlotte, NC"
RSW,"Fort Myers, FL",PHL,"Philadelphia, PA"
RSW,"Fort Myers, FL",DFW,"Dallas/Fort Worth, TX"
RSW,"Fort Myers, FL",CLT,"Charlotte, NC"
RSW,"Fort Myers, FL",MIA,"Miami, FL"
RSW,"Fort Myers, FL",AUS,"Austin, TX"
RSW,"Fort Myers, FL",ORD,"Chicago, IL"
RSW,"Fort Myers, FL",IAH,"Houston, TX"
RSW,"Fort Myers, FL",EWR,"Newark, NJ"
RSW,"Fort Myers, FL",DEN,"Denver, CO"
RSW,"Fort Myers, FL",IAD,"Washington, DC"
RSW,"Fort Myers, FL",LAX,"Los Angeles, CA"
RSW,"Fort Myers, FL",ORD,"Chicago, IL"
RSW,"Fort Myers, FL",IAH,"Houston, TX"
RSW,"Fort Myers, FL",EWR,"Newark, NJ"
RSW,"Fort Myers, FL",DEN,"Denver, CO"
RSW,"Fort Myers, FL",ORD,"Chicago, IL"
RSW,"Fort Myers, FL",IAH,"Houston, TX"
RSW,"Fort Myers, FL",EWR,"Newark, NJ"
RSW,"Fort Myers, FL",DEN,"Denver, CO"
RSW,"Fort Myers, FL",IAD,"Washington, DC"
RSW,"Fort Myers, FL",ORD,"Chicago, IL"
RSW,"Fort Myers, FL",IAH,"Houston, TX"
RSW,"Fort Myers, FL",EWR,"Newark, NJ"
RSW,"Fort Myers, FL",IAH,"Houston, TX"
RSW,"Fort Myers, FL",DEN,"Denver, CO"
RSW,"Fort Myers, FL",ORD,"Chicago, IL"
RSW,"Fort Myers, FL",EWR,"Newark, NJ"
RSW,"Fort Myers, FL",DEN,"Denver, CO"
RSW,"Fort Myers, FL",IAD,"Washington, DC"
RSW,"Fort Myers, FL",MIA,"Miami, FL"
RSW,"Fort Myers, FL",JAX,"Jacksonville, FL"
RSW,"Fort Myers, FL",PBI,"West Palm Beach/Palm Beach, FL"
RSW,"Fort Myers, FL",SDF,"Louisville, KY"
RSW,"Fort Myers, FL",SHV,"Shreveport, LA"
RSW,"Fort Myers, FL",HSV,"Huntsville, AL"
RSW,"Fort Myers, FL",MIA,"Miami, FL"
RSW,"Fort Myers, FL",MEM,"Memphis, TN"
RSW,"Fort Myers, FL",FLL,"Fort Lauderdale, FL"
RSW,"Fort Myers, FL",CLT,"Charlotte, NC"
RSW,"Fort Myers, FL",GPT,"Gulfport/Biloxi, MS"
RSW,"Fort Myers, FL",CMH,"Columbus, OH"
RSW,"Fort Myers, FL",DTW,"Detroit, MI"
RSW,"Fort Myers, FL",ORD,"Chicago, IL"
RSW,"Fort Myers, FL",STL,"St. Louis, MO"
RSW,"Fort Myers, FL",CMH,"Columbus, OH"
RSW,"Fort Myers, FL",CAK,"Akron, OH"
RSW,"Fort Myers, FL",BWI,"Baltimore, MD"
RSW,"Fort Myers, FL",MKE,"Milwaukee, WI"
RSW,"Fort Myers, FL",ACY,"Atlantic City, NJ"
RSW,"Fort Myers, FL",LBE,"Latrobe, PA"
RSW,"Fort Myers, FL",IND,"Indianapolis, IN"
RSW,"Fort Myers, FL",MHT,"Manchester, NH"
RSW,"Fort Myers, FL",SDF,"Louisville, KY"
RSW,"Fort Myers, FL",CLE,"Cleveland, OH"
RSW,"Fort Myers, FL",DTW,"Detroit, MI"
RSW,"Fort Myers, FL",ORD,"Chicago, IL"
RSW,"Fort Myers, FL",CMH,"Columbus, OH"
RSW,"Fort Myers, FL",EWR,"Newark, NJ"
RSW,"Fort Myers, FL",MSP,"Minneapolis, MN"
RSW,"Fort Myers, FL",MKE,"Milwaukee, WI"
RSW,"Fort Myers, FL",ACY,"Atlantic City, NJ"
RSW,"Fort Myers, FL",IND,"Indianapolis, IN"
RSW,"Fort Myers, FL",PHL,"Philadelphia, PA"
RSW,"Fort Myers, FL",PIT,"Pittsburgh, PA"
RSW,"Fort Myers, FL",BDL,"Hartford, CT"
RSW,"Fort Myers, FL",BOS,"Boston, MA"
RSW,"Fort Myers, FL",MCI,"Kansas City, MO"
RSW,"Fort Myers, FL",SDF,"Louisville, KY"
RSW,"Fort Myers, FL",CLE,"Cleveland, OH"
RSW,"Fort Myers, FL",DTW,"Detroit, MI"
RSW,"Fort Myers, FL",BWI,"Baltimore, MD"
RSW,"Fort Myers, FL",FLL,"Fort Lauderdale, FL"
RSW,"Fort Myers, FL",MIA,"Miami, FL"
RSW,"Fort Myers, FL",DTW,"Detroit, MI"
RSW,"Fort Myers, FL",CVG,"Cincinnati, OH"
RSW,"Fort Myers, FL",LGA,"New York, NY"
RSW,"Fort Myers, FL",BOS,"Boston, MA"
RSW,"Fort Myers, FL",JFK,"New York, NY"
RSW,"Fort Myers, FL",MSP,"Minneapolis, MN"
RSW,"Fort Myers, FL",ATL,"Atlanta, GA"
RSW,"Fort Myers, FL",DTW,"Detroit, MI"
RSW,"Fort Myers, FL",CVG,"Cincinnati, OH"
RSW,"Fort Myers, FL",MSP,"Minneapolis, MN"
RSW,"Fort Myers, FL",ATL,"Atlanta, GA"
RSW,"Fort Myers, FL",DTW,"Detroit, MI"
RSW,"Fort Myers, FL",MSP,"Minneapolis, MN"
RSW,"Fort Myers, FL",BOS,"Boston, MA"
RSW,"Fort Myers, FL",JFK,"New York, NY"
RSW,"Fort Myers, FL",DTW,"Detroit, MI"
RSW,"Fort Myers, FL",MSP,"Minneapolis, MN"
RSW,"Fort Myers, FL",CLE,"Cleveland, OH"
RSW,"Fort Myers, FL",CVG,"Cincinnati, OH"
RSW,"Fort Myers, FL",BUF,"Buffalo, NY"
RSW,"Fort Myers, FL",OMA,"Omaha, NE"
RSW,"Fort Myers, FL",DEN,"Denver, CO"
RSW,"Fort Myers, FL",SYR,"Syracuse, NY"
RSW,"Fort Myers, FL",MKE,"Milwaukee, WI"
RSW,"Fort Myers, FL",IND,"Indianapolis, IN"
RSW,"Fort Myers, FL",ISP,"Islip, NY"
RSW,"Fort Myers, FL",PHL,"Philadelphia, PA"
RSW,"Fort Myers, FL",PVD,"Providence, RI"
RSW,"Fort Myers, FL",MCO,"Orlando, FL"
RSW,"Fort Myers, FL",GRR,"Grand Rapids, MI"
RSW,"Fort Myers, FL",PWM,"Portland, ME"
RSW,"Fort Myers, FL",PVD,"Providence, RI"
RSW,"Fort Myers, FL",CLE,"Cleveland, OH"
RSW,"Fort Myers, FL",CVG,"Cincinnati, OH"
RSW,"Fort Myers, FL",BUF,"Buffalo, NY"
RSW,"Fort Myers, FL",OMA,"Omaha, NE"
RSW,"Fort Myers, FL",DEN,"Denver, CO"
RSW,"Fort Myers, FL",SYR,"Syracuse, NY"
RSW,"Fort Myers, FL",MKE,"Milwaukee, WI"
RSW,"Fort Myers, FL",IND,"Indianapolis, IN"
RSW,"Fort Myers, FL",TTN,"Trenton, NJ"
RSW,"Fort Myers, FL",ISP,"Islip, NY"
RSW,"Fort Myers, FL",PHL,"Philadelphia, PA"
RSW,"Fort Myers, FL",PVD,"Providence, RI"
RSW,"Fort Myers, FL",MCO,"Orlando, FL"
RSW,"Fort Myers, FL",GRR,"Grand Rapids, MI"
RSW,"Fort Myers, FL",PWM,"Portland, ME"
RSW,"Fort Myers, FL",EWR,"Newark, NJ"
RSW,"Fort Myers, FL",RDU,"Raleigh/Durham, NC"
RSW,"Fort Myers, FL",PVD,"Providence, RI"
RSW,"Fort Myers, FL",BDL,"Hartford, CT"
RSW,"Fort Myers, FL",LGA,"New York, NY"
RSW,"Fort Myers, FL",FLL,"Fort Lauderdale, FL"
RSW,"Fort Myers, FL",HPN,"White Plains, NY"
RSW,"Fort Myers, FL",BOS,"Boston, MA"
RSW,"Fort Myers, FL",DCA,"Washington, DC"
RSW,"Fort Myers, FL",JFK,"New York, NY"
RSW,"Fort Myers, FL",RIC,"Richmond, VA"
RSW,"Fort Myers, FL",BDL,"Hartford, CT"
RSW,"Fort Myers, FL",BOS,"Boston, MA"
RSW,"Fort Myers, FL",JFK,"New York, NY"
RSW,"Fort Myers, FL",LGA,"New York, NY"
RSW,"Fort Myers, FL",HPN,"White Plains, NY"
RSW,"Fort Myers, FL",BOS,"Boston, MA"
RSW,"Fort Myers, FL",DCA,"Washington, DC"
RSW,"Fort Myers, FL",JFK,"New York, NY"
RSW,"Fort Myers, FL",MCO,"Orlando, FL"
RSW,"Fort Myers, FL",BOS,"Boston, MA"
RSW,"Fort Myers, FL",BOS,"Boston, MA"
RSW,"Fort Myers, FL",CLE,"Cleveland, OH"
RSW,"Fort Myers, FL",DTW,"Detroit, MI"
RSW,"Fort Myers, FL",ORD,"Chicago, IL"
RSW,"Fort Myers, FL",EWR,"Newark, NJ"
RSW,"Fort Myers, FL",ACY,"Atlantic City, NJ"
RSW,"Fort Myers, FL",IND,"Indianapolis, IN"
RSW,"Fort Myers, FL",PHL,"Philadelphia, PA"
RSW,"Fort Myers, FL",PIT,"Pittsburgh, PA"
RSW,"Fort Myers, FL",BDL,"Hartford, CT"
RSW,"Fort Myers, FL",FLL,"Fort Lauderdale, FL"
RSW,"Fort Myers, FL",BOS,"Boston, MA"
RSW,"Fort Myers, FL",SDF,"Louisville, KY"
RSW,"Fort Myers, FL",MSP,"Minneapolis, MN"
RSW,"Fort Myers, FL",RST,"Rochester, MN"
RSW,"Fort Myers, FL",GRB,"Green Bay, WI"
RSW,"Fort Myers, FL",DLH,"Duluth, MN"
RSW,"Fort Myers, FL",MKE,"Milwaukee, WI"
RSW,"Fort Myers, FL",MSN,"Madison, WI"
RSW,"Fort Myers, FL",GPT,"Gulfport/Biloxi, MS"
RSW,"Fort Myers, FL",HVN,"New Haven, CT"
RUT,"Rutland, VT",BOS,"Boston, MA"
RWI,"Rocky Mount, NC",SHV,"Shreveport, LA"
RWI,"Rocky Mount, NC",ACY,"Atlantic City, NJ"
SAC,"Sacramento, CA",LAS,"Las Vegas, NV"
SAF,"Santa Fe, NM",SUS,"St. Louis, MO"
SAF,"Santa Fe, NM",DFW,"Dallas/Fort Worth, TX"
SAF,"Santa Fe, NM",PHX,"Phoenix, AZ"
SAF,"Santa Fe, NM",BIS,"Bismarck/Mandan, ND"
SAF,"Santa Fe, NM",DEN,"Denver, CO"
SAF,"Santa Fe, NM",HHR,"Hawthorne, CA"
SAF,"Santa Fe, NM",DAL,"Dallas, TX"
SAF,"Santa Fe, NM",AUS,"Austin, TX"
SAN,"San Diego, CA",LAS,"Las Vegas, NV"
SAN,"San Diego, CA",EWR,"Newark, NJ"
SAN,"San Diego, CA",SEA,"Seattle, WA"
SAN,"San Diego, CA",PDX,"Portland, OR"
SAN,"San Diego, CA",HNL,"Honolulu, HI"
SAN,"San Diego, CA",OGG,"Kahului, HI"
SAN,"San Diego, CA",SFO,"San Francisco, CA"
SAN,"San Diego, CA",KOA,"Kona, HI"
SAN,"San Diego, CA",JFK,"New York, NY"
SAN,"San Diego, CA",MCO,"Orlando, FL"
SAN,"San Diego, CA",SEA,"Seattle, WA"
SAN,"San Diego, CA",ONT,"Ontario, CA"
SAN,"San Diego, CA",EWR,"Newark, NJ"
SAN,"San Diego, CA",DEN,"Denver, CO"
SAN,"San Diego, CA",SEA,"Seattle, WA"
SAN,"San Diego, CA",PDX,"Portland, OR"
SAN,"San Diego, CA",BOS,"Boston, MA"
SAN,"San Diego, CA",KOA,"Kona, HI"
SAN,"San Diego, CA",JFK,"New York, NY"
SAN,"San Diego, CA",MCO,"Orlando, FL"
SAN,"San Diego, CA",SEA,"Seattle, WA"
SAN,"San Diego, CA",PDX,"Portland, OR"
SAN,"San Diego, CA",SEA,"Seattle, WA"
SAN,"San Diego, CA",PDX,"Portland, OR"
SAN,"San Diego, CA",SEA,"Seattle, WA"
SAN,"San Diego, CA",PDX,"Portland, OR"
SAN,"San Diego, CA",HNL,"Honolulu, HI"
SAN,"San Diego, CA",KOA,"Kona, HI"
SAN,"San Diego, CA",SBA,"Santa Barbara, CA"
SAN,"San Diego, CA",BOI,"Boise, ID"
SAN,"San Diego, CA",GEG,"Spokane, WA"
SAN,"San Diego, CA",PDX,"Portland, OR"
SAN,"San Diego, CA",PAE,"Everett, WA"
SAN,"San Diego, CA",SMF,"Sacramento, CA"
SAN,"San Diego, CA",DEN,"Denver, CO"
SAN,"San Diego, CA",LAS,"Las Vegas, NV"
SAN,"San Diego, CA",OAK,"Oakland, CA"
SAN,"San Diego, CA",BWI,"Baltimore, MD"
SAN,"San Diego, CA",ECP,"Panama City, FL"
SAN,"San Diego, CA",ABQ,"Albuquerque, NM"
SAN,"San Diego, CA",DAL,"Dallas, TX"
SAN,"San Diego, CA",HOU,"Houston, TX"
SAN,"San Diego, CA",MSY,"New Orleans, LA"
SAN,"San Diego, CA",BNA,"Nashville, TN"
SAN,"San Diego, CA",ATL,"Atlanta, GA"
SAN,"San Diego, CA",SJC,"San Jose, CA"
SAN,"San Diego, CA",PHX,"Phoenix, AZ"
SAN,"San Diego, CA",SFO,"San Francisco, CA"
SAN,"San Diego, CA",AUS,"Austin, TX"
SAN,"San Diego, CA",MDW,"Chicago, IL"
SAN,"San Diego, CA",TUS,"Tucson, AZ"
SAN,"San Diego, CA",MCI,"Kansas City, MO"
SAN,"San Diego, CA",STL,"St. Louis, MO"
SAN,"San Diego, CA",SAT,"San Antonio, TX"
SAN,"San Diego, CA",SMF,"Sacramento, CA"
SAN,"San Diego, CA",DEN,"Denver, CO"
SAN,"San Diego, CA",SLC,"Salt Lake City, UT"
SAN,"San Diego, CA",LAS,"Las Vegas, NV"
SAN,"San Diego, CA",OAK,"Oakland, CA"
SAN,"San Diego, CA",BWI,"Baltimore, MD"
SAN,"San Diego, CA",RNO,"Reno, NV"
SAN,"San Diego, CA",HNL,"Honolulu, HI"
SAN,"San Diego, CA",OGG,"Kahului, HI"
SAN,"San Diego, CA",HOU,"Houston, TX"
SAN,"San Diego, CA",SJC,"San Jose, CA"
SAN,"San Diego, CA",PHX,"Phoenix, AZ"
SAN,"San Diego, CA",SFO,"San Francisco, CA"
SAN,"San Diego, CA",LIH,"Lihue, HI"
SAN,"San Diego, CA",AUS,"Austin, TX"
SAN,"San Diego, CA",MDW,"Chicago, IL"
SAN,"San Diego, CA",MCI,"Kansas City, MO"
SAN,"San Diego, CA",AEX,"Alexandria, LA"
SAN,"San Diego, CA",ORD,"Chicago, IL"
SAN,"San Diego, CA",IAH,"Houston, TX"
SAN,"San Diego, CA",EWR,"Newark, NJ"
SAN,"San Diego, CA",DEN,"Denver, CO"
SAN,"San Diego, CA",SFO,"San Francisco, CA"
SAN,"San Diego, CA",ORD,"Chicago, IL"
SAN,"San Diego, CA",EWR,"Newark, NJ"
SAN,"San Diego, CA",ORD,"Chicago, IL"
SAN,"San Diego, CA",DEN,"Denver, CO"
SAN,"San Diego, CA",LAS,"Las Vegas, NV"
SAN,"San Diego, CA",LAS,"Las Vegas, NV"
SAN,"San Diego, CA",DSM,"Des Moines, IA"
SAN,"San Diego, CA",CCR,"Concord, CA"
SAN,"San Diego, CA",OAK,"Oakland, CA"
SAN,"San Diego, CA",LAR,"Laramie, WY"
SAN,"San Diego, CA",COS,"Colorado Springs, CO"
SAN,"San Diego, CA",LGU,"Logan, UT"
SAN,"San Diego, CA",MIA,"Miami, FL"
SAN,"San Diego, CA",ORD,"Chicago, IL"
SAN,"San Diego, CA",DFW,"Dallas/Fort Worth, TX"
SAN,"San Diego, CA",PHX,"Phoenix, AZ"
SAN,"San Diego, CA",PHX,"Phoenix, AZ"
SAN,"San Diego, CA",CLT,"Charlotte, NC"
SAN,"San Diego, CA",PHL,"Philadelphia, PA"
SAN,"San Diego, CA",DFW,"Dallas/Fort Worth, TX"
SAN,"San Diego, CA",ATL,"Atlanta, GA"
SAN,"San Diego, CA",PHX,"Phoenix, AZ"
SAN,"San Diego, CA",MIA,"Miami, FL"
SAN,"San Diego, CA",ORD,"Chicago, IL"
SAN,"San Diego, CA",PHL,"Philadelphia, PA"
SAN,"San Diego, CA",DFW,"Dallas/Fort Worth, TX"
SAN,"San Diego, CA",PHX,"Phoenix, AZ"
SAN,"San Diego, CA",HNL,"Honolulu, HI"
SAN,"San Diego, CA",OGG,"Kahului, HI"
SAN,"San Diego, CA",SAT,"San Antonio, TX"
SAN,"San Diego, CA",TEB,"Teterboro, NJ"
SAN,"San Diego, CA",KOA,"Kona, HI"
SAN,"San Diego, CA",SLC,"Salt Lake City, UT"
SAN,"San Diego, CA",JAC,"Jackson, WY"
SAN,"San Diego, CA",BTM,"Butte, MT"
SAN,"San Diego, CA",VNY,"Van Nuys, CA"
SAN,"San Diego, CA",SNA,"Santa Ana, CA"
SAN,"San Diego, CA",ORD,"Chicago, IL"
SAN,"San Diego, CA",IAH,"Houston, TX"
SAN,"San Diego, CA",EWR,"Newark, NJ"
SAN,"San Diego, CA",DEN,"Denver, CO"
SAN,"San Diego, CA",RFD,"Rockford, IL"
SAN,"San Diego, CA",IAD,"Washington, DC"
SAN,"San Diego, CA",SFO,"San Francisco, CA"
SAN,"San Diego, CA",ORD,"Chicago, IL"
SAN,"San Diego, CA",IAH,"Houston, TX"
SAN,"San Diego, CA",DEN,"Denver, CO"
SAN,"San Diego, CA",SFO,"San Francisco, CA"
SAN,"San Diego, CA",ORD,"Chicago, IL"
SAN,"San Diego, CA",IAH,"Houston, TX"
SAN,"San Diego, CA",DEN,"Denver, CO"
SAN,"San Diego, CA",SFO,"San Francisco, CA"
SAN,"San Diego, CA",IAH,"Houston, TX"
SAN,"San Diego, CA",EWR,"Newark, NJ"
SAN,"San Diego, CA",IAH,"Houston, TX"
SAN,"San Diego, CA",EWR,"Newark, NJ"
SAN,"San Diego, CA",DEN,"Denver, CO"
SAN,"San Diego, CA",IAD,"Washington, DC"
SAN,"San Diego, CA",SFO,"San Francisco, CA"
SAN,"San Diego, CA",SDF,"Louisville, KY"
SAN,"San Diego, CA",MEM,"Memphis, TN"
SAN,"San Diego, CA",IND,"Indianapolis, IN"
SAN,"San Diego, CA",IPL,"El Centro, CA"
SAN,"San Diego, CA",OAK,"Oakland, CA"
SAN,"San Diego, CA",IND,"Indianapolis, IN"
SAN,"San Diego, CA",AZA,"Phoenix, AZ"
SAN,"San Diego, CA",AEX,"Alexandria, LA"
SAN,"San Diego, CA",IAH,"Houston, TX"
SAN,"San Diego, CA",ELP,"El Paso, TX"
SAN,"San Diego, CA",SAN,"San Diego, CA"
SAN,"San Diego, CA",AZA,"Phoenix, AZ"
SAN,"San Diego, CA",CVG,"Cincinnati, OH"
SAN,"San Diego, CA",LAS,"Las Vegas, NV"
SAN,"San Diego, CA",LAS,"Las Vegas, NV"
SAN,"San Diego, CA",SLC,"Salt Lake City, UT"
SAN,"San Diego, CA",SEA,"Seattle, WA"
SAN,"San Diego, CA",PDX,"Portland, OR"
SAN,"San Diego, CA",ATL,"Atlanta, GA"
SAN,"San Diego, CA",JFK,"New York, NY"
SAN,"San Diego, CA",JFK,"New York, NY"
SAN,"San Diego, CA",SLC,"Salt Lake City, UT"
SAN,"San Diego, CA",SEA,"Seattle, WA"
SAN,"San Diego, CA",SLC,"Salt Lake City, UT"
SAN,"San Diego, CA",SLC,"Salt Lake City, UT"
SAN,"San Diego, CA",DTW,"Detroit, MI"
SAN,"San Diego, CA",SLC,"Salt Lake City, UT"
SAN,"San Diego, CA",MSP,"Minneapolis, MN"
SAN,"San Diego, CA",ATL,"Atlanta, GA"
SAN,"San Diego, CA",ATL,"Atlanta, GA"
SAN,"San Diego, CA",JFK,"New York, NY"
SAN,"San Diego, CA",ATL,"Atlanta, GA"
SAN,"San Diego, CA",JFK,"New York, NY"
SAN,"San Diego, CA",DEN,"Denver, CO"
SAN,"San Diego, CA",LAS,"Las Vegas, NV"
SAN,"San Diego, CA",DFW,"Dallas/Fort Worth, TX"
SAN,"San Diego, CA",PHX,"Phoenix, AZ"
SAN,"San Diego, CA",DEN,"Denver, CO"
SAN,"San Diego, CA",DEN,"Denver, CO"
SAN,"San Diego, CA",LAS,"Las Vegas, NV"
SAN,"San Diego, CA",DFW,"Dallas/Fort Worth, TX"
SAN,"San Diego, CA",PHX,"Phoenix, AZ"
SAN,"San Diego, CA",STL,"St. Louis, MO"
SAN,"San Diego, CA",SAT,"San Antonio, TX"
SAN,"San Diego, CA",SMF,"Sacramento, CA"
SAN,"San Diego, CA",DEN,"Denver, CO"
SAN,"San Diego, CA",SLC,"Salt Lake City, UT"
SAN,"San Diego, CA",LAS,"Las Vegas, NV"
SAN,"San Diego, CA",OAK,"Oakland, CA"
SAN,"San Diego, CA",BWI,"Baltimore, MD"
SAN,"San Diego, CA",RNO,"Reno, NV"
SAN,"San Diego, CA",ABQ,"Albuquerque, NM"
SAN,"San Diego, CA",HNL,"Honolulu, HI"
SAN,"San Diego, CA",OGG,"Kahului, HI"
SAN,"San Diego, CA",DAL,"Dallas, TX"
SAN,"San Diego, CA",HOU,"Houston, TX"
SAN,"San Diego, CA",BNA,"Nashville, TN"
SAN,"San Diego, CA",TUL,"Tulsa, OK"
SAN,"San Diego, CA",ATL,"Atlanta, GA"
SAN,"San Diego, CA",SJC,"San Jose, CA"
SAN,"San Diego, CA",PHX,"Phoenix, AZ"
SAN,"San Diego, CA",SFO,"San Francisco, CA"
SAN,"San Diego, CA",LIH,"Lihue, HI"
SAN,"San Diego, CA",AUS,"Austin, TX"
SAN,"San Diego, CA",MDW,"Chicago, IL"
SAN,"San Diego, CA",TUS,"Tucson, AZ"
SAN,"San Diego, CA",MCI,"Kansas City, MO"
SAN,"San Diego, CA",EWR,"Newark, NJ"
SAN,"San Diego, CA",FLL,"Fort Lauderdale, FL"
SAN,"San Diego, CA",BOS,"Boston, MA"
SAN,"San Diego, CA",JFK,"New York, NY"
SAN,"San Diego, CA",BOS,"Boston, MA"
SAN,"San Diego, CA",JFK,"New York, NY"
SAN,"San Diego, CA",FAT,"Fresno, CA"
SAN,"San Diego, CA",SMF,"Sacramento, CA"
SAN,"San Diego, CA",STS,"Santa Rosa, CA"
SAN,"San Diego, CA",SLC,"Salt Lake City, UT"
SAN,"San Diego, CA",GEG,"Spokane, WA"
SAN,"San Diego, CA",JAC,"Jackson, WY"
SAN,"San Diego, CA",SEA,"Seattle, WA"
SAN,"San Diego, CA",PDX,"Portland, OR"
SAN,"San Diego, CA",LAX,"Los Angeles, CA"
SAN,"San Diego, CA",SJC,"San Jose, CA"
SAN,"San Diego, CA",BZN,"Bozeman, MT"
SAN,"San Diego, CA",SFO,"San Francisco, CA"
SAN,"San Diego, CA",AUS,"Austin, TX"
SAN,"San Diego, CA",MRY,"Monterey, CA"
SAN,"San Diego, CA",SBP,"San Luis Obispo, CA"
SAN,"San Diego, CA",HDN,"Hayden, CO"
SAN,"San Diego, CA",LAX,"Los Angeles, CA"
SAN,"San Diego, CA",LAX,"Los Angeles, CA"
SAN,"San Diego, CA",LAS,"Las Vegas, NV"
